submission_id,score_site,site_result,test,local_status,message,ok_local,local_time_seconds,error_detail
1314236771,10.0,Terminated due ...,input00.txt,passed,OK - test trecut local,YES,0.2466888427734375,
1314236771,10.0,Terminated due ...,input01.txt,passed,OK - test trecut local,YES,0.15024161338806152,
1314236771,10.0,Terminated due ...,input02.txt,passed,OK - test trecut local,YES,0.915675163269043,
1314236771,10.0,Terminated due ...,input03.txt,passed,OK - test trecut local,YES,0.3015713691711426,
1314236771,10.0,Terminated due ...,input04.txt,passed,OK - test trecut local,YES,0.4615168571472168,
1314236771,10.0,Terminated due ...,input05.txt,timeout,Timeout la rularea locala,NO,3,
1314236771,10.0,Terminated due ...,input06.txt,timeout,Timeout la rularea locala,NO,3,
1314236771,10.0,Terminated due ...,input07.txt,timeout,Timeout la rularea locala,NO,3,
1314236771,10.0,Terminated due ...,input08.txt,timeout,Timeout la rularea locala,NO,3,
1314236771,10.0,Terminated due ...,input09.txt,timeout,Timeout la rularea locala,NO,3,
1314236771,10.0,Terminated due ...,input10.txt,timeout,Timeout la rularea locala,NO,3,
1314236771,10.0,Terminated due ...,input11.txt,timeout,Timeout la rularea locala,NO,3,
1314236771,10.0,Terminated due ...,input12.txt,timeout,Timeout la rularea locala,NO,3,
1314236771,10.0,Terminated due ...,input13.txt,timeout,Timeout la rularea locala,NO,3,
1314236771,10.0,Terminated due ...,input14.txt,timeout,Timeout la rularea locala,NO,3,
1314236771,10.0,Terminated due ...,input15.txt,timeout,Timeout la rularea locala,NO,3,
1314236771,10.0,Terminated due ...,input16.txt,timeout,Timeout la rularea locala,NO,3,
1314236771,10.0,Terminated due ...,input17.txt,timeout,Timeout la rularea locala,NO,3,
1314236771,10.0,Terminated due ...,input18.txt,timeout,Timeout la rularea locala,NO,3,
1314236771,10.0,Terminated due ...,input19.txt,timeout,Timeout la rularea locala,NO,3,
1314236771,10.0,Terminated due ...,input20.txt,timeout,Timeout la rularea locala,NO,3,
1314236771,10.0,Terminated due ...,input21.txt,timeout,Timeout la rularea locala,NO,3,
