submission_id,score_site,site_result,test,local_status,message,ok_local,local_time_seconds,error_detail
1314222962,12.5,Terminated due ...,input00.txt,passed,OK - test trecut local,YES,0.23266053199768066,
1314222962,12.5,Terminated due ...,input01.txt,passed,OK - test trecut local,YES,0.44162654876708984,
1314222962,12.5,Terminated due ...,input02.txt,passed,OK - test trecut local,YES,0.37119436264038086,
1314222962,12.5,Terminated due ...,input03.txt,passed,OK - test trecut local,YES,0.2800743579864502,
1314222962,12.5,Terminated due ...,input04.txt,passed,OK - test trecut local,YES,0.6397106647491455,
1314222962,12.5,Terminated due ...,input05.txt,passed,OK - test trecut local,YES,0.410184383392334,
1314222962,12.5,Terminated due ...,input06.txt,timeout,Timeout la rularea locala,NO,3,
1314222962,12.5,Terminated due ...,input07.txt,timeout,Timeout la rularea locala,NO,3,
1314222962,12.5,Terminated due ...,input08.txt,timeout,Timeout la rularea locala,NO,3,
1314222962,12.5,Terminated due ...,input09.txt,timeout,Timeout la rularea locala,NO,3,
1314222962,12.5,Terminated due ...,input10.txt,timeout,Timeout la rularea locala,NO,3,
1314222962,12.5,Terminated due ...,input11.txt,timeout,Timeout la rularea locala,NO,3,
1314222962,12.5,Terminated due ...,input12.txt,runtime_error,Eroare de rulare locala,NO,2.446220874786377,
1314222962,12.5,Terminated due ...,input13.txt,runtime_error,Eroare de rulare locala,NO,2.7034389972686768,
1314222962,12.5,Terminated due ...,input14.txt,runtime_error,Eroare de rulare locala,NO,2.4067187309265137,
1314222962,12.5,Terminated due ...,input15.txt,runtime_error,Eroare de rulare locala,NO,2.453162908554077,
1314222962,12.5,Terminated due ...,input16.txt,runtime_error,Eroare de rulare locala,NO,2.2300236225128174,
1314222962,12.5,Terminated due ...,input17.txt,runtime_error,Eroare de rulare locala,NO,2.3163037300109863,
1314222962,12.5,Terminated due ...,input18.txt,runtime_error,Eroare de rulare locala,NO,2.6173243522644043,
1314222962,12.5,Terminated due ...,input19.txt,runtime_error,Eroare de rulare locala,NO,2.489492893218994,
1314222962,12.5,Terminated due ...,input20.txt,timeout,Timeout la rularea locala,NO,3,
1314222962,12.5,Terminated due ...,input21.txt,timeout,Timeout la rularea locala,NO,3,
