submission_id,score_site,site_result,test,local_status,message,ok_local,local_time_seconds,error_detail
1344568506,50.0,Accepted,input00.txt,passed,OK - test trecut local,YES,0.20642542839050293,
1344568506,50.0,Accepted,input01.txt,passed,OK - test trecut local,YES,0.036879777908325195,
1344568506,50.0,Accepted,input02.txt,passed,OK - test trecut local,YES,0.036063432693481445,
1344568506,50.0,Accepted,input03.txt,passed,OK - test trecut local,YES,0.036037445068359375,
1344568506,50.0,Accepted,input04.txt,passed,OK - test trecut local,YES,0.04516148567199707,
1344568506,50.0,Accepted,input05.txt,passed,OK - test trecut local,YES,0.0383152961730957,
1344568506,50.0,Accepted,input06.txt,passed,OK - test trecut local,YES,0.032939910888671875,
1344568506,50.0,Accepted,input07.txt,passed,OK - test trecut local,YES,0.05959486961364746,
1344568506,50.0,Accepted,input08.txt,passed,OK - test trecut local,YES,0.0813910961151123,
1344568506,50.0,Accepted,input09.txt,passed,OK - test trecut local,YES,0.07944202423095703,
1344568506,50.0,Accepted,input10.txt,passed,OK - test trecut local,YES,0.10721015930175781,
1344568506,50.0,Accepted,input11.txt,passed,OK - test trecut local,YES,0.2542760372161865,
1344568506,50.0,Accepted,input12.txt,passed,OK - test trecut local,YES,0.5559225082397461,
1344568506,50.0,Accepted,input13.txt,passed,OK - test trecut local,YES,0.42006516456604004,
1344568506,50.0,Accepted,input14.txt,passed,OK - test trecut local,YES,0.3136894702911377,
1344568506,50.0,Accepted,input15.txt,passed,OK - test trecut local,YES,0.8624980449676514,
1344568506,50.0,Accepted,input16.txt,passed,OK - test trecut local,YES,0.45430731773376465,
1344568506,50.0,Accepted,input17.txt,passed,OK - test trecut local,YES,0.506981372833252,
1344568506,50.0,Accepted,input18.txt,runtime_error,Eroare de rulare locala,NO,0.17300701141357422,
1344568506,50.0,Accepted,input19.txt,runtime_error,Eroare de rulare locala,NO,0.10976982116699219,
1344568506,50.0,Accepted,input20.txt,runtime_error,Eroare de rulare locala,NO,0.11747860908508301,
1344568506,50.0,Accepted,input21.txt,runtime_error,Eroare de rulare locala,NO,0.12695980072021484,
