submission_id,score_site,site_result,test,local_status,message,ok_local,local_time_seconds,error_detail
1361921258,10.0,Wrong Answer,input00.txt,passed,OK - test trecut local,YES,0.14840102195739746,
1361921258,10.0,Wrong Answer,input01.txt,passed,OK - test trecut local,YES,0.02169060707092285,
1361921258,10.0,Wrong Answer,input02.txt,passed,OK - test trecut local,YES,0.03148841857910156,
1361921258,10.0,Wrong Answer,input03.txt,failed,Raspuns incorect la rularea locala,NO,0.030156373977661133,
1361921258,10.0,Wrong Answer,input04.txt,passed,OK - test trecut local,YES,0.023763179779052734,
1361921258,10.0,Wrong Answer,input05.txt,failed,Raspuns incorect la rularea locala,NO,0.020502567291259766,
1361921258,10.0,Wrong Answer,input06.txt,passed,OK - test trecut local,YES,0.020787715911865234,
1361921258,10.0,Wrong Answer,input07.txt,failed,Raspuns incorect la rularea locala,NO,0.028513193130493164,
1361921258,10.0,Wrong Answer,input08.txt,failed,Raspuns incorect la rularea locala,NO,0.035721540451049805,
1361921258,10.0,Wrong Answer,input09.txt,failed,Raspuns incorect la rularea locala,NO,0.0408477783203125,
1361921258,10.0,Wrong Answer,input10.txt,failed,Raspuns incorect la rularea locala,NO,0.058875083923339844,
1361921258,10.0,Wrong Answer,input11.txt,failed,Raspuns incorect la rularea locala,NO,0.05811905860900879,
1361921258,10.0,Wrong Answer,input12.txt,failed,Raspuns incorect la rularea locala,NO,0.06548070907592773,
1361921258,10.0,Wrong Answer,input13.txt,failed,Raspuns incorect la rularea locala,NO,0.105926513671875,
1361921258,10.0,Wrong Answer,input14.txt,failed,Raspuns incorect la rularea locala,NO,0.12865638732910156,
1361921258,10.0,Wrong Answer,input15.txt,failed,Raspuns incorect la rularea locala,NO,0.178480863571167,
1361921258,10.0,Wrong Answer,input16.txt,failed,Raspuns incorect la rularea locala,NO,0.22872686386108398,
1361921258,10.0,Wrong Answer,input17.txt,failed,Raspuns incorect la rularea locala,NO,0.26670289039611816,
1361921258,10.0,Wrong Answer,input18.txt,failed,Raspuns incorect la rularea locala,NO,0.30393123626708984,
1361921258,10.0,Wrong Answer,input19.txt,failed,Raspuns incorect la rularea locala,NO,0.29228997230529785,
1361921258,10.0,Wrong Answer,input20.txt,failed,Raspuns incorect la rularea locala,NO,0.2921764850616455,
1361921258,10.0,Wrong Answer,input21.txt,passed,OK - test trecut local,YES,0.29907917976379395,
