submission_id,score_site,site_result,test,local_status,message,ok_local,local_time_seconds,error_detail
1314234918,2.78,Wrong Answer,input00.txt,failed,Raspuns incorect la rularea locala,NO,0.38236427307128906,
1314234918,2.78,Wrong Answer,input01.txt,failed,Raspuns incorect la rularea locala,NO,0.04960441589355469,
1314234918,2.78,Wrong Answer,input02.txt,failed,Raspuns incorect la rularea locala,NO,0.02378368377685547,
1314234918,2.78,Wrong Answer,input03.txt,failed,Raspuns incorect la rularea locala,NO,0.022234678268432617,
1314234918,2.78,Wrong Answer,input04.txt,failed,Raspuns incorect la rularea locala,NO,0.0334012508392334,
1314234918,2.78,Wrong Answer,input05.txt,failed,Raspuns incorect la rularea locala,NO,0.024520397186279297,
1314234918,2.78,Wrong Answer,input06.txt,failed,Raspuns incorect la rularea locala,NO,0.031844377517700195,
1314234918,2.78,Wrong Answer,input07.txt,failed,Raspuns incorect la rularea locala,NO,0.030978918075561523,
1314234918,2.78,Wrong Answer,input08.txt,failed,Raspuns incorect la rularea locala,NO,0.04037880897521973,
1314234918,2.78,Wrong Answer,input09.txt,failed,Raspuns incorect la rularea locala,NO,0.038028717041015625,
1314234918,2.78,Wrong Answer,input10.txt,failed,Raspuns incorect la rularea locala,NO,0.0583653450012207,
1314234918,2.78,Wrong Answer,input11.txt,failed,Raspuns incorect la rularea locala,NO,0.022058725357055664,
1314234918,2.78,Wrong Answer,input12.txt,failed,Raspuns incorect la rularea locala,NO,0.036225080490112305,
1314234918,2.78,Wrong Answer,input13.txt,failed,Raspuns incorect la rularea locala,NO,0.03368258476257324,
1314234918,2.78,Wrong Answer,input14.txt,failed,Raspuns incorect la rularea locala,NO,0.031968116760253906,
1314234918,2.78,Wrong Answer,input15.txt,failed,Raspuns incorect la rularea locala,NO,0.03465986251831055,
1314234918,2.78,Wrong Answer,input16.txt,failed,Raspuns incorect la rularea locala,NO,0.02716684341430664,
1314234918,2.78,Wrong Answer,input17.txt,failed,Raspuns incorect la rularea locala,NO,0.035601139068603516,
1314234918,2.78,Wrong Answer,input18.txt,failed,Raspuns incorect la rularea locala,NO,0.0377805233001709,
1314234918,2.78,Wrong Answer,input19.txt,failed,Raspuns incorect la rularea locala,NO,0.028470993041992188,
