submission_id,score_site,site_result,test,local_status,message,ok_local,local_time_seconds,error_detail
1314237778,2.78,Wrong Answer,input00.txt,failed,Raspuns incorect la rularea locala,NO,0.1780533790588379,
1314237778,2.78,Wrong Answer,input01.txt,failed,Raspuns incorect la rularea locala,NO,0.09756970405578613,
1314237778,2.78,Wrong Answer,input02.txt,failed,Raspuns incorect la rularea locala,NO,0.04398179054260254,
1314237778,2.78,Wrong Answer,input03.txt,failed,Raspuns incorect la rularea locala,NO,0.04482293128967285,
1314237778,2.78,Wrong Answer,input04.txt,failed,Raspuns incorect la rularea locala,NO,0.04168081283569336,
1314237778,2.78,Wrong Answer,input05.txt,failed,Raspuns incorect la rularea locala,NO,0.05373334884643555,
1314237778,2.78,Wrong Answer,input06.txt,failed,Raspuns incorect la rularea locala,NO,0.06597709655761719,
1314237778,2.78,Wrong Answer,input07.txt,failed,Raspuns incorect la rularea locala,NO,0.08909392356872559,
1314237778,2.78,Wrong Answer,input08.txt,failed,Raspuns incorect la rularea locala,NO,0.09215760231018066,
1314237778,2.78,Wrong Answer,input09.txt,failed,Raspuns incorect la rularea locala,NO,0.0378270149230957,
1314237778,2.78,Wrong Answer,input10.txt,failed,Raspuns incorect la rularea locala,NO,0.04538989067077637,
1314237778,2.78,Wrong Answer,input11.txt,failed,Raspuns incorect la rularea locala,NO,0.03094768524169922,
1314237778,2.78,Wrong Answer,input12.txt,failed,Raspuns incorect la rularea locala,NO,0.03925776481628418,
1314237778,2.78,Wrong Answer,input13.txt,failed,Raspuns incorect la rularea locala,NO,0.029903411865234375,
1314237778,2.78,Wrong Answer,input14.txt,failed,Raspuns incorect la rularea locala,NO,0.04041099548339844,
1314237778,2.78,Wrong Answer,input15.txt,failed,Raspuns incorect la rularea locala,NO,0.041188716888427734,
1314237778,2.78,Wrong Answer,input16.txt,failed,Raspuns incorect la rularea locala,NO,0.030872106552124023,
1314237778,2.78,Wrong Answer,input17.txt,failed,Raspuns incorect la rularea locala,NO,0.03457522392272949,
1314237778,2.78,Wrong Answer,input18.txt,failed,Raspuns incorect la rularea locala,NO,0.027763843536376953,
1314237778,2.78,Wrong Answer,input19.txt,failed,Raspuns incorect la rularea locala,NO,0.03838348388671875,
