problem,submission_id,location,type
gigel-si-sosetele,1314237688,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314237688.java,source_file
gigel-si-sosetele,1314236849,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236849.cpp,source_file
gigel-si-sosetele,1314236849,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314236849.cpp,source_file
gigel-si-sosetele,1332305719,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1332305719.cpp,source_file
gigel-si-sosetele,1332305719,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1332305719.cpp,source_file
gigel-si-sosetele,1378159313,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1378159313.java,source_file
gigel-si-sosetele,1378159313,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1378159313.java,source_file
gigel-si-sosetele,1323432742,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323432742.cpp,source_file
gigel-si-sosetele,1323432742,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1323432742.cpp,source_file
gigel-si-sosetele,1323079467,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323079467.cpp,source_file
gigel-si-sosetele,1323079467,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1323079467.cpp,source_file
gigel-si-sosetele,1314237813,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237813.java,source_file
gigel-si-sosetele,1314237813,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314237813.java,source_file
gigel-si-sosetele,1314237187,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237187.java,source_file
gigel-si-sosetele,1314237187,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314237187.java,source_file
gigel-si-sosetele,1314237674,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237674.cpp,source_file
gigel-si-sosetele,1314237674,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314237674.cpp,source_file
gigel-si-sosetele,1391935455,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1391935455.java,source_file
gigel-si-sosetele,1391935455,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1391935455.java,source_file
gigel-si-sosetele,1314236183,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236183.java,source_file
gigel-si-sosetele,1314236183,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314236183.java,source_file
gigel-si-sosetele,1323432489,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323432489.cpp,source_file
gigel-si-sosetele,1323432489,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1323432489.cpp,source_file
gigel-si-sosetele,1314235367,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314235367.cpp,source_file
gigel-si-sosetele,1314235367,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314235367.cpp,source_file
gigel-si-sosetele,1314237820,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237820.cpp,source_file
gigel-si-sosetele,1314237820,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314237820.cpp,source_file
gigel-si-sosetele,1378159340,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1378159340.java,source_file
gigel-si-sosetele,1378159340,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1378159340.java,source_file
gigel-si-sosetele,1314237364,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237364.java,source_file
gigel-si-sosetele,1314237364,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314237364.java,source_file
gigel-si-sosetele,1314237446,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237446.cpp,source_file
gigel-si-sosetele,1314237446,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314237446.cpp,source_file
gigel-si-sosetele,1391926859,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1391926859.cpp,source_file
gigel-si-sosetele,1391926859,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1391926859.cpp,source_file
gigel-si-sosetele,1333805428,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1333805428.java,source_file
gigel-si-sosetele,1333805428,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1333805428.java,source_file
gigel-si-sosetele,1314236413,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236413.cpp,source_file
gigel-si-sosetele,1314236413,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314236413.cpp,source_file
gigel-si-sosetele,1323425476,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323425476.cpp,source_file
gigel-si-sosetele,1323425476,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1323425476.cpp,source_file
gigel-si-sosetele,1314237555,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237555.cpp,source_file
gigel-si-sosetele,1314237555,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314237555.cpp,source_file
gigel-si-sosetele,1314237815,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237815.java,source_file
gigel-si-sosetele,1314237815,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314237815.java,source_file
gigel-si-sosetele,1314237625,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237625.cpp,source_file
gigel-si-sosetele,1314237625,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314237625.cpp,source_file
gigel-si-sosetele,1314237807,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237807.java,source_file
gigel-si-sosetele,1314237807,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314237807.java,source_file
gigel-si-sosetele,1323426260,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323426260.java,source_file
gigel-si-sosetele,1323426260,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1323426260.java,source_file
gigel-si-sosetele,1314237636,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237636.cpp,source_file
gigel-si-sosetele,1314237636,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314237636.cpp,source_file
gigel-si-sosetele,1323450489,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323450489.java,source_file
gigel-si-sosetele,1323450489,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1323450489.java,source_file
gigel-si-sosetele,1314236308,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236308.cpp,source_file
gigel-si-sosetele,1314236308,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314236308.cpp,source_file
gigel-si-sosetele,1314237570,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237570.java,source_file
gigel-si-sosetele,1314237570,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314237570.java,source_file
gigel-si-sosetele,1314235986,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314235986.cpp,source_file
gigel-si-sosetele,1314235986,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314235986.cpp,source_file
gigel-si-sosetele,1323074055,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323074055.cpp,source_file
gigel-si-sosetele,1323074055,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1323074055.cpp,source_file
gigel-si-sosetele,1323432408,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323432408.cpp,source_file
gigel-si-sosetele,1323432408,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1323432408.cpp,source_file
gigel-si-sosetele,1314236212,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236212.cpp,source_file
gigel-si-sosetele,1314236212,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314236212.cpp,source_file
gigel-si-sosetele,1314236696,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236696.cpp,source_file
gigel-si-sosetele,1314236696,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314236696.cpp,source_file
gigel-si-sosetele,1314237782,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237782.cpp,source_file
gigel-si-sosetele,1314237782,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314237782.cpp,source_file
gigel-si-sosetele,1314237195,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237195.java,source_file
gigel-si-sosetele,1314237195,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314237195.java,source_file
gigel-si-sosetele,1344637038,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1344637038.java,source_file
gigel-si-sosetele,1344637038,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1344637038.java,source_file
gigel-si-sosetele,1378034093,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1378034093.cpp,source_file
gigel-si-sosetele,1378034093,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1378034093.cpp,source_file
gigel-si-sosetele,1314235920,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314235920.java,source_file
gigel-si-sosetele,1314235920,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314235920.java,source_file
gigel-si-sosetele,1323442703,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323442703.cpp,source_file
gigel-si-sosetele,1323442703,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1323442703.cpp,source_file
gigel-si-sosetele,1378159672,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1378159672.cpp,source_file
gigel-si-sosetele,1378159672,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1378159672.cpp,source_file
gigel-si-sosetele,1314236150,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236150.java,source_file
gigel-si-sosetele,1314236150,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314236150.java,source_file
gigel-si-sosetele,1323446120,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323446120.cpp,source_file
gigel-si-sosetele,1323446120,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1323446120.cpp,source_file
gigel-si-sosetele,1314237326,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237326.java,source_file
gigel-si-sosetele,1314237326,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314237326.java,source_file
gigel-si-sosetele,1314237008,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237008.cpp,source_file
gigel-si-sosetele,1314237008,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314237008.cpp,source_file
gigel-si-sosetele,1323449323,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323449323.java,source_file
gigel-si-sosetele,1323449323,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1323449323.java,source_file
gigel-si-sosetele,1314237263,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237263.java,source_file
gigel-si-sosetele,1314237263,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314237263.java,source_file
gigel-si-sosetele,1323425620,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323425620.cpp,source_file
gigel-si-sosetele,1323425620,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1323425620.cpp,source_file
gigel-si-sosetele,1314236405,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236405.cpp,source_file
gigel-si-sosetele,1314236405,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314236405.cpp,source_file
gigel-si-sosetele,1314236330,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236330.cpp,source_file
gigel-si-sosetele,1314236330,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314236330.cpp,source_file
gigel-si-sosetele,1314235295,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314235295.cpp,source_file
gigel-si-sosetele,1314235295,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314235295.cpp,source_file
gigel-si-sosetele,1314237279,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237279.java,source_file
gigel-si-sosetele,1314237279,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314237279.java,source_file
gigel-si-sosetele,1314236774,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236774.java,source_file
gigel-si-sosetele,1314236774,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314236774.java,source_file
gigel-si-sosetele,1323445337,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323445337.cpp,source_file
gigel-si-sosetele,1323445337,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1323445337.cpp,source_file
gigel-si-sosetele,1323080111,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323080111.java,source_file
gigel-si-sosetele,1323080111,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1323080111.java,source_file
gigel-si-sosetele,1323079492,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323079492.cpp,source_file
gigel-si-sosetele,1323079492,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1323079492.cpp,source_file
gigel-si-sosetele,1314235350,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314235350.cpp,source_file
gigel-si-sosetele,1314235350,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314235350.cpp,source_file
gigel-si-sosetele,1323455607,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323455607.cpp,source_file
gigel-si-sosetele,1323455607,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1323455607.cpp,source_file
gigel-si-sosetele,1314236587,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236587.java,source_file
gigel-si-sosetele,1314236587,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314236587.java,source_file
gigel-si-sosetele,1314236737,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236737.cpp,source_file
gigel-si-sosetele,1314236737,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314236737.cpp,source_file
gigel-si-sosetele,1323370083,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323370083.java,source_file
gigel-si-sosetele,1323370083,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1323370083.java,source_file
gigel-si-sosetele,1314237211,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237211.java,source_file
gigel-si-sosetele,1314237211,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314237211.java,source_file
gigel-si-sosetele,1314237098,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237098.cpp,source_file
gigel-si-sosetele,1314237098,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314237098.cpp,source_file
gigel-si-sosetele,1323446447,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323446447.cpp,source_file
gigel-si-sosetele,1323446447,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1323446447.cpp,source_file
gigel-si-sosetele,1314237103,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237103.cpp,source_file
gigel-si-sosetele,1314237103,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314237103.cpp,source_file
gigel-si-sosetele,1314235998,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314235998.cpp,source_file
gigel-si-sosetele,1314235998,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314235998.cpp,source_file
gigel-si-sosetele,1378121021,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1378121021.java,source_file
gigel-si-sosetele,1378121021,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1378121021.java,source_file
gigel-si-sosetele,1344637589,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1344637589.cpp,source_file
gigel-si-sosetele,1344637589,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1344637589.cpp,source_file
gigel-si-sosetele,1314236895,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236895.cpp,source_file
gigel-si-sosetele,1314236895,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314236895.cpp,source_file
gigel-si-sosetele,1314237260,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237260.java,source_file
gigel-si-sosetele,1314237260,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314237260.java,source_file
gigel-si-sosetele,1314237780,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237780.java,source_file
gigel-si-sosetele,1314237780,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314237780.java,source_file
gigel-si-sosetele,1323432896,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323432896.cpp,source_file
gigel-si-sosetele,1323432896,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1323432896.cpp,source_file
gigel-si-sosetele,1378159179,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1378159179.java,source_file
gigel-si-sosetele,1378159179,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1378159179.java,source_file
gigel-si-sosetele,1314236098,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236098.cpp,source_file
gigel-si-sosetele,1314236098,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314236098.cpp,source_file
gigel-si-sosetele,1323426267,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323426267.cpp,source_file
gigel-si-sosetele,1323426267,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1323426267.cpp,source_file
gigel-si-sosetele,1344637177,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1344637177.java,source_file
gigel-si-sosetele,1344637177,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1344637177.java,source_file
gigel-si-sosetele,1323432824,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323432824.cpp,source_file
gigel-si-sosetele,1323432824,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1323432824.cpp,source_file
gigel-si-sosetele,1314237532,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237532.java,source_file
gigel-si-sosetele,1314237532,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314237532.java,source_file
gigel-si-sosetele,1314235389,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314235389.cpp,source_file
gigel-si-sosetele,1314235389,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314235389.cpp,source_file
gigel-si-sosetele,1323426197,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323426197.cpp,source_file
gigel-si-sosetele,1323426197,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1323426197.cpp,source_file
gigel-si-sosetele,1344613861,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1344613861.java,source_file
gigel-si-sosetele,1344613861,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1344613861.java,source_file
gigel-si-sosetele,1314237153,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237153.cpp,source_file
gigel-si-sosetele,1314237153,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314237153.cpp,source_file
gigel-si-sosetele,1314236998,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236998.cpp,source_file
gigel-si-sosetele,1314236998,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314236998.cpp,source_file
gigel-si-sosetele,1314236742,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236742.cpp,source_file
gigel-si-sosetele,1314236742,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314236742.cpp,source_file
gigel-si-sosetele,1314236982,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236982.java,source_file
gigel-si-sosetele,1314236982,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314236982.java,source_file
gigel-si-sosetele,1314236725,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236725.cpp,source_file
gigel-si-sosetele,1314236725,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314236725.cpp,source_file
gigel-si-sosetele,1314236789,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236789.cpp,source_file
gigel-si-sosetele,1314236789,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314236789.cpp,source_file
gigel-si-sosetele,1314237585,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237585.cpp,source_file
gigel-si-sosetele,1314237585,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314237585.cpp,source_file
gigel-si-sosetele,1314236288,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236288.java,source_file
gigel-si-sosetele,1314236288,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314236288.java,source_file
gigel-si-sosetele,1314236087,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236087.java,source_file
gigel-si-sosetele,1314236087,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314236087.java,source_file
gigel-si-sosetele,1314237176,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237176.cpp,source_file
gigel-si-sosetele,1314237176,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314237176.cpp,source_file
gigel-si-sosetele,1314237017,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237017.cpp,source_file
gigel-si-sosetele,1314237017,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314237017.cpp,source_file
gigel-si-sosetele,1314236328,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236328.cpp,source_file
gigel-si-sosetele,1314236328,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314236328.cpp,source_file
gigel-si-sosetele,1323368532,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323368532.java,source_file
gigel-si-sosetele,1323368532,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1323368532.java,source_file
gigel-si-sosetele,1314237117,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237117.cpp,source_file
gigel-si-sosetele,1314237117,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314237117.cpp,source_file
gigel-si-sosetele,1323445365,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323445365.cpp,source_file
gigel-si-sosetele,1323445365,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1323445365.cpp,source_file
gigel-si-sosetele,1314236831,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236831.cpp,source_file
gigel-si-sosetele,1314236831,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314236831.cpp,source_file
gigel-si-sosetele,1314237352,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237352.cpp,source_file
gigel-si-sosetele,1314237352,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314237352.cpp,source_file
gigel-si-sosetele,1323432814,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323432814.java,source_file
gigel-si-sosetele,1323432814,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1323432814.java,source_file
gigel-si-sosetele,1314236095,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236095.cpp,source_file
gigel-si-sosetele,1314236095,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314236095.cpp,source_file
gigel-si-sosetele,1314237104,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237104.cpp,source_file
gigel-si-sosetele,1314237104,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314237104.cpp,source_file
gigel-si-sosetele,1323447184,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323447184.cpp,source_file
gigel-si-sosetele,1323447184,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1323447184.cpp,source_file
gigel-si-sosetele,1314237836,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237836.java,source_file
gigel-si-sosetele,1314237836,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314237836.java,source_file
gigel-si-sosetele,1314238139,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314238139.java,source_file
gigel-si-sosetele,1314238139,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314238139.java,source_file
gigel-si-sosetele,1332398750,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1332398750.java,source_file
gigel-si-sosetele,1332398750,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1332398750.java,source_file
gigel-si-sosetele,1314236332,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236332.cpp,source_file
gigel-si-sosetele,1314236332,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314236332.cpp,source_file
gigel-si-sosetele,1344588560,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1344588560.cpp,source_file
gigel-si-sosetele,1344588560,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1344588560.cpp,source_file
gigel-si-sosetele,1314237047,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237047.cpp,source_file
gigel-si-sosetele,1314237047,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314237047.cpp,source_file
gigel-si-sosetele,1314237600,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237600.cpp,source_file
gigel-si-sosetele,1314237600,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314237600.cpp,source_file
gigel-si-sosetele,1314236094,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314236094.java,source_file
gigel-si-sosetele,1314236094,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314236094.java,source_file
gigel-si-sosetele,1314235248,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314235248.java,source_file
gigel-si-sosetele,1314235248,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\java\1314235248.java,source_file
gigel-si-sosetele,1314237470,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1314237470.cpp,source_file
gigel-si-sosetele,1314237470,data\analysis_dataset_deduplicated\jplag_input\gigel-si-sosetele\cpp\1314237470.cpp,source_file
gigel-si-sosetele,1323443126,data\analysis_dataset_deduplicated\submissions\gigel-si-sosetele\1323443126.cpp,source_file
