submission_id,score_site,site_result,test,local_status,message,ok_local,local_time_seconds,error_detail
1332763872,50.0,Accepted,input00.txt,passed,OK - test trecut local,YES,0.3002946376800537,
1332763872,50.0,Accepted,input01.txt,passed,OK - test trecut local,YES,0.10861682891845703,
1332763872,50.0,Accepted,input02.txt,passed,OK - test trecut local,YES,0.08183550834655762,
1332763872,50.0,Accepted,input03.txt,passed,OK - test trecut local,YES,0.08006548881530762,
1332763872,50.0,Accepted,input04.txt,passed,OK - test trecut local,YES,0.06916618347167969,
1332763872,50.0,Accepted,input05.txt,passed,OK - test trecut local,YES,0.4410848617553711,
1332763872,50.0,Accepted,input06.txt,passed,OK - test trecut local,YES,0.34264445304870605,
1332763872,50.0,Accepted,input07.txt,passed,OK - test trecut local,YES,0.06039094924926758,
1332763872,50.0,Accepted,input08.txt,passed,OK - test trecut local,YES,0.19904112815856934,
1332763872,50.0,Accepted,input09.txt,passed,OK - test trecut local,YES,0.28205418586730957,
1332763872,50.0,Accepted,input10.txt,passed,OK - test trecut local,YES,0.061205387115478516,
1332763872,50.0,Accepted,input11.txt,passed,OK - test trecut local,YES,0.3289914131164551,
1332763872,50.0,Accepted,input12.txt,passed,OK - test trecut local,YES,0.4023098945617676,
1332763872,50.0,Accepted,input13.txt,passed,OK - test trecut local,YES,0.07308149337768555,
1332763872,50.0,Accepted,input14.txt,passed,OK - test trecut local,YES,0.3753187656402588,
1332763872,50.0,Accepted,input15.txt,passed,OK - test trecut local,YES,0.11014342308044434,
1332763872,50.0,Accepted,input16.txt,passed,OK - test trecut local,YES,0.07320404052734375,
1332763872,50.0,Accepted,input17.txt,passed,OK - test trecut local,YES,0.1181478500366211,
1332763872,50.0,Accepted,input18.txt,passed,OK - test trecut local,YES,0.13782811164855957,
1332763872,50.0,Accepted,input19.txt,passed,OK - test trecut local,YES,0.0527346134185791,
1332763872,50.0,Accepted,input20.txt,passed,OK - test trecut local,YES,0.6974120140075684,
1332763872,50.0,Accepted,input21.txt,passed,OK - test trecut local,YES,0.05241203308105469,
