submission_id,score_site,site_result,test,local_status,message,ok_local,local_time_seconds,error_detail
1314236830,50.0,Accepted,input00.txt,passed,OK - test trecut local,YES,0.2016761302947998,
1314236830,50.0,Accepted,input01.txt,passed,OK - test trecut local,YES,0.07944202423095703,
1314236830,50.0,Accepted,input02.txt,passed,OK - test trecut local,YES,0.07114338874816895,
1314236830,50.0,Accepted,input03.txt,passed,OK - test trecut local,YES,0.06001424789428711,
1314236830,50.0,Accepted,input04.txt,passed,OK - test trecut local,YES,0.18494272232055664,
1314236830,50.0,Accepted,input05.txt,passed,OK - test trecut local,YES,0.07142257690429688,
1314236830,50.0,Accepted,input06.txt,passed,OK - test trecut local,YES,0.10299086570739746,
1314236830,50.0,Accepted,input07.txt,passed,OK - test trecut local,YES,0.10257530212402344,
1314236830,50.0,Accepted,input08.txt,passed,OK - test trecut local,YES,0.09485983848571777,
1314236830,50.0,Accepted,input09.txt,passed,OK - test trecut local,YES,0.07239866256713867,
1314236830,50.0,Accepted,input10.txt,passed,OK - test trecut local,YES,0.1029505729675293,
1314236830,50.0,Accepted,input11.txt,passed,OK - test trecut local,YES,0.06989669799804688,
1314236830,50.0,Accepted,input12.txt,passed,OK - test trecut local,YES,0.08725738525390625,
1314236830,50.0,Accepted,input13.txt,passed,OK - test trecut local,YES,0.07249188423156738,
1314236830,50.0,Accepted,input14.txt,passed,OK - test trecut local,YES,0.0813593864440918,
1314236830,50.0,Accepted,input15.txt,passed,OK - test trecut local,YES,0.06808185577392578,
1314236830,50.0,Accepted,input16.txt,passed,OK - test trecut local,YES,0.06863903999328613,
1314236830,50.0,Accepted,input17.txt,passed,OK - test trecut local,YES,0.09459853172302246,
1314236830,50.0,Accepted,input18.txt,passed,OK - test trecut local,YES,0.07532358169555664,
1314236830,50.0,Accepted,input19.txt,passed,OK - test trecut local,YES,0.07535529136657715,
1314236830,50.0,Accepted,input20.txt,passed,OK - test trecut local,YES,0.06742358207702637,
1314236830,50.0,Accepted,input21.txt,passed,OK - test trecut local,YES,0.10097599029541016,
1314236830,50.0,Accepted,input22.txt,passed,OK - test trecut local,YES,0.0784144401550293,
1314236830,50.0,Accepted,input23.txt,passed,OK - test trecut local,YES,0.0825662612915039,
1314236830,50.0,Accepted,input24.txt,passed,OK - test trecut local,YES,0.0871436595916748,
1314236830,50.0,Accepted,input25.txt,passed,OK - test trecut local,YES,0.09151339530944824,
1314236830,50.0,Accepted,input26.txt,passed,OK - test trecut local,YES,0.11586594581604004,
1314236830,50.0,Accepted,input27.txt,passed,OK - test trecut local,YES,0.07828688621520996,
1314236830,50.0,Accepted,input28.txt,passed,OK - test trecut local,YES,0.09168124198913574,
1314236830,50.0,Accepted,input29.txt,passed,OK - test trecut local,YES,0.06558775901794434,
1314236830,50.0,Accepted,input30.txt,passed,OK - test trecut local,YES,0.06801748275756836,
1314236830,50.0,Accepted,input31.txt,passed,OK - test trecut local,YES,0.06867647171020508,
1314236830,50.0,Accepted,input32.txt,passed,OK - test trecut local,YES,0.08964729309082031,
1314236830,50.0,Accepted,input33.txt,passed,OK - test trecut local,YES,0.11907172203063965,
1314236830,50.0,Accepted,input34.txt,passed,OK - test trecut local,YES,0.16100311279296875,
1314236830,50.0,Accepted,input35.txt,passed,OK - test trecut local,YES,0.12089729309082031,
1314236830,50.0,Accepted,input36.txt,passed,OK - test trecut local,YES,0.08671164512634277,
1314236830,50.0,Accepted,input37.txt,passed,OK - test trecut local,YES,0.1140599250793457,
1314236830,50.0,Accepted,input38.txt,passed,OK - test trecut local,YES,0.08410811424255371,
1314236830,50.0,Accepted,input39.txt,passed,OK - test trecut local,YES,0.1298542022705078,
1314236830,50.0,Accepted,input40.txt,passed,OK - test trecut local,YES,0.14519739151000977,
1314236830,50.0,Accepted,input41.txt,passed,OK - test trecut local,YES,0.1725156307220459,
1314236830,50.0,Accepted,input42.txt,passed,OK - test trecut local,YES,0.10515856742858887,
1314236830,50.0,Accepted,input43.txt,passed,OK - test trecut local,YES,0.13149619102478027,
1314236830,50.0,Accepted,input44.txt,passed,OK - test trecut local,YES,0.12199640274047852,
1314236830,50.0,Accepted,input45.txt,passed,OK - test trecut local,YES,0.07176828384399414,
1314236830,50.0,Accepted,input46.txt,passed,OK - test trecut local,YES,0.08747148513793945,
1314236830,50.0,Accepted,input47.txt,passed,OK - test trecut local,YES,0.1471254825592041,
1314236830,50.0,Accepted,input48.txt,passed,OK - test trecut local,YES,0.3718738555908203,
1314236830,50.0,Accepted,input49.txt,passed,OK - test trecut local,YES,0.2032606601715088,
