submission_id,score_site,site_result,test,local_status,message,ok_local,local_time_seconds,error_detail
1391862758,50.0,Accepted,input00.txt,passed,OK - test trecut local,YES,0.555600643157959,
1391862758,50.0,Accepted,input01.txt,passed,OK - test trecut local,YES,0.057749271392822266,
1391862758,50.0,Accepted,input02.txt,passed,OK - test trecut local,YES,0.06628060340881348,
1391862758,50.0,Accepted,input03.txt,passed,OK - test trecut local,YES,0.08937668800354004,
1391862758,50.0,Accepted,input04.txt,passed,OK - test trecut local,YES,0.05434846878051758,
1391862758,50.0,Accepted,input05.txt,passed,OK - test trecut local,YES,2.849804639816284,
1391862758,50.0,Accepted,input06.txt,passed,OK - test trecut local,YES,1.2493348121643066,
1391862758,50.0,Accepted,input07.txt,passed,OK - test trecut local,YES,2.690617799758911,
1391862758,50.0,Accepted,input08.txt,passed,OK - test trecut local,YES,2.5623462200164795,
1391862758,50.0,Accepted,input09.txt,passed,OK - test trecut local,YES,2.2067060470581055,
1391862758,50.0,Accepted,input10.txt,passed,OK - test trecut local,YES,0.9604332447052002,
1391862758,50.0,Accepted,input11.txt,passed,OK - test trecut local,YES,1.7925779819488525,
1391862758,50.0,Accepted,input12.txt,timeout,Timeout la rularea locala,NO,3,
1391862758,50.0,Accepted,input13.txt,passed,OK - test trecut local,YES,1.9407267570495605,
1391862758,50.0,Accepted,input14.txt,passed,OK - test trecut local,YES,1.1689567565917969,
1391862758,50.0,Accepted,input15.txt,passed,OK - test trecut local,YES,2.5839171409606934,
1391862758,50.0,Accepted,input16.txt,passed,OK - test trecut local,YES,1.9923160076141357,
1391862758,50.0,Accepted,input17.txt,passed,OK - test trecut local,YES,2.320458173751831,
1391862758,50.0,Accepted,input18.txt,passed,OK - test trecut local,YES,1.4106414318084717,
1391862758,50.0,Accepted,input19.txt,passed,OK - test trecut local,YES,2.3227627277374268,
1391862758,50.0,Accepted,input20.txt,timeout,Timeout la rularea locala,NO,3,
1391862758,50.0,Accepted,input21.txt,timeout,Timeout la rularea locala,NO,3,
1391862758,50.0,Accepted,input22.txt,passed,OK - test trecut local,YES,2.0082335472106934,
1391862758,50.0,Accepted,input23.txt,timeout,Timeout la rularea locala,NO,3,
1391862758,50.0,Accepted,input24.txt,passed,OK - test trecut local,YES,1.702646017074585,
1391862758,50.0,Accepted,input25.txt,passed,OK - test trecut local,YES,1.699676513671875,
1391862758,50.0,Accepted,input26.txt,passed,OK - test trecut local,YES,2.207343339920044,
1391862758,50.0,Accepted,input27.txt,passed,OK - test trecut local,YES,1.0609886646270752,
1391862758,50.0,Accepted,input28.txt,passed,OK - test trecut local,YES,2.013798236846924,
1391862758,50.0,Accepted,input29.txt,passed,OK - test trecut local,YES,1.256636619567871,
