submission_id,score_site,site_result,test,local_status,message,ok_local,local_time_seconds,error_detail
1344626582,5.36,Wrong Answer,input00.txt,passed,OK - test trecut local,YES,0.2535133361816406,
1344626582,5.36,Wrong Answer,input01.txt,passed,OK - test trecut local,YES,0.15641498565673828,
1344626582,5.36,Wrong Answer,input02.txt,passed,OK - test trecut local,YES,0.15748834609985352,
1344626582,5.36,Wrong Answer,input03.txt,passed,OK - test trecut local,YES,0.19051837921142578,
1344626582,5.36,Wrong Answer,input04.txt,failed,Raspuns incorect la rularea locala,NO,0.14464807510375977,
1344626582,5.36,Wrong Answer,input05.txt,failed,Raspuns incorect la rularea locala,NO,0.43639588356018066,
1344626582,5.36,Wrong Answer,input06.txt,failed,Raspuns incorect la rularea locala,NO,0.3190956115722656,
1344626582,5.36,Wrong Answer,input07.txt,runtime_error,Eroare de rulare locala,NO,0.41471290588378906,
1344626582,5.36,Wrong Answer,input08.txt,failed,Raspuns incorect la rularea locala,NO,0.39957380294799805,
1344626582,5.36,Wrong Answer,input09.txt,failed,Raspuns incorect la rularea locala,NO,0.3650820255279541,
1344626582,5.36,Wrong Answer,input10.txt,failed,Raspuns incorect la rularea locala,NO,0.47142839431762695,
1344626582,5.36,Wrong Answer,input11.txt,failed,Raspuns incorect la rularea locala,NO,0.4117929935455322,
1344626582,5.36,Wrong Answer,input12.txt,failed,Raspuns incorect la rularea locala,NO,0.4085044860839844,
1344626582,5.36,Wrong Answer,input13.txt,failed,Raspuns incorect la rularea locala,NO,0.3233466148376465,
1344626582,5.36,Wrong Answer,input14.txt,failed,Raspuns incorect la rularea locala,NO,0.3613100051879883,
1344626582,5.36,Wrong Answer,input15.txt,passed,OK - test trecut local,YES,0.4225590229034424,
1344626582,5.36,Wrong Answer,input16.txt,failed,Raspuns incorect la rularea locala,NO,0.36595773696899414,
1344626582,5.36,Wrong Answer,input17.txt,failed,Raspuns incorect la rularea locala,NO,0.387148380279541,
1344626582,5.36,Wrong Answer,input18.txt,failed,Raspuns incorect la rularea locala,NO,0.44102001190185547,
1344626582,5.36,Wrong Answer,input19.txt,failed,Raspuns incorect la rularea locala,NO,0.45264673233032227,
1344626582,5.36,Wrong Answer,input20.txt,failed,Raspuns incorect la rularea locala,NO,0.4508171081542969,
1344626582,5.36,Wrong Answer,input21.txt,failed,Raspuns incorect la rularea locala,NO,0.42438292503356934,
1344626582,5.36,Wrong Answer,input22.txt,failed,Raspuns incorect la rularea locala,NO,0.39521241188049316,
1344626582,5.36,Wrong Answer,input23.txt,failed,Raspuns incorect la rularea locala,NO,0.4671511650085449,
1344626582,5.36,Wrong Answer,input24.txt,failed,Raspuns incorect la rularea locala,NO,0.36727142333984375,
1344626582,5.36,Wrong Answer,input25.txt,runtime_error,Eroare de rulare locala,NO,0.4678947925567627,
1344626582,5.36,Wrong Answer,input26.txt,runtime_error,Eroare de rulare locala,NO,0.5477402210235596,
1344626582,5.36,Wrong Answer,input27.txt,runtime_error,Eroare de rulare locala,NO,0.6469967365264893,
1344626582,5.36,Wrong Answer,input28.txt,runtime_error,Eroare de rulare locala,NO,0.43319082260131836,
1344626582,5.36,Wrong Answer,input29.txt,runtime_error,Eroare de rulare locala,NO,0.3272695541381836,
